Vanessa Ponce,https://www.fashionmodeldirectory.com/models/vanessa_ponce/,Mexican,"March 7, 1992",174.0,84.0,61.0,89.0
Ana Ponce,https://www.fashionmodeldirectory.com/models/ana_ponce/,Spanish,NA,170.0,86.5,61.0,91.0
Nadine Ponce,https://www.fashionmodeldirectory.com/models/nadine_ponce/,Brazilian,NA,177.0,81.0,62.0,88.0
Julia Poncin,https://www.fashionmodeldirectory.com/models/julia_poncin/,French,NA,176.0,82.0,62.0,87.0
Adela Pondelickova,https://www.fashionmodeldirectory.com/models/adela_pondelickova/,Czech,1988,175.0,86.5,61.0,89.0
Tiana Pongs,https://www.fashionmodeldirectory.com/models/tiana_pongs/,German,November 12 1979,176.5,89.0,61.0,90.0
Kristina Ponomar,https://www.fashionmodeldirectory.com/models/kristina_ponomar/,Ukrainian,NA,177.0,80.0,58.0,87.0
Kristy Ponomar,https://www.fashionmodeldirectory.com/models/kristy_ponomar/,Ukrainian,NA,177.0,79.0,58.0,87.0
Onega Ponomarenko,https://www.fashionmodeldirectory.com/models/onega_ponomarenko/,Ukrainian,May 13 1977,176.0,80.0,58.0,88.0
Daria Ponomarenko,https://www.fashionmodeldirectory.com/models/daria_ponomarenko/,Russian,NA,175.0,79.0,58.0,86.0
Daria Ponomareva,https://www.fashionmodeldirectory.com/models/daria_ponomareva/,Canadian,August 18,177.0,76.0,58.0,86.0
Anna Ponomareva,https://www.fashionmodeldirectory.com/models/anna_ponomareva/,Belarusian,NA,175.0,82.0,58.0,88.0
Julia Ponomareva,https://www.fashionmodeldirectory.com/models/julia_ponomareva/,Russian,July 15 1996,176.0,80.0,57.0,88.0
Marina Ponomareva,https://www.fashionmodeldirectory.com/models/marina_ponomareva/,Russian,NA,174.0,85.0,61.0,89.0
Laura Ponte,https://www.fashionmodeldirectory.com/models/laura_ponte/,Spanish,1974,176.0,89.0,60.0,90.0
Olivia Ponton,https://www.fashionmodeldirectory.com/models/olivia_ponton/,American,"30th May, 2002",175.0,81.3,61.0,91.4
Amelia Pool,https://www.fashionmodeldirectory.com/models/amelia_pool/,American,NA,175.0,83.0,61.0,86.0
Hailey Poole,https://www.fashionmodeldirectory.com/models/hailey_poole/,Canadian,NA,178.0,84.0,61.0,86.5
Claudia Poolman,https://www.fashionmodeldirectory.com/models/claudia_poolman/,Dutch,NA,180.0,75.0,61.0,86.0
Pavla Pop,https://www.fashionmodeldirectory.com/models/pavla_pop/,Ukrainian,NA,177.0,80.0,58.0,86.0
Ana Maria Popa,https://www.fashionmodeldirectory.com/models/ana+maria_popa/,Romanian,NA,180.5,86.5,63.5,91.5
Florenta Popa,https://www.fashionmodeldirectory.com/models/florenta_popa/,Romanian,August 14 1983,178.0,86.0,59.0,89.0
Louise Pope,https://www.fashionmodeldirectory.com/models/louise_pope/,Australian,NA,175.0,84.0,61.0,86.5
Silvia Popescu,https://www.fashionmodeldirectory.com/models/silvia_popescu/,Romanian,October 1 1983,179.0,86.0,60.0,90.0
Natasha Popov,https://www.fashionmodeldirectory.com/models/natasha_popov/,French,1986,179.0,84.0,61.0,84.0
Taya Popova,https://www.fashionmodeldirectory.com/models/taya_popova/,Russian,"April 28, 1993",180.0,84.0,59.5,89.0
Anneta Popova,https://www.fashionmodeldirectory.com/models/anneta_popova/,Russian,NA,177.0,92.0,70.0,104.0
Daria Popova,https://www.fashionmodeldirectory.com/models/daria_popova/,Russian,NA,180.0,79.0,56.0,86.0
Katya Popova,https://www.fashionmodeldirectory.com/models/katya_popova/,Russian,NA,175.0,82.0,59.0,88.0
Dilyana Popova,https://www.fashionmodeldirectory.com/models/dilyana_popova/,Bulgarian,NA,171.0,89.0,61.0,89.0
Liza Popova,https://www.fashionmodeldirectory.com/models/liza_popova/,Russian,NA,177.0,74.0,58.0,88.0
Ena Poppe,https://www.fashionmodeldirectory.com/models/ena_poppe/,Belgian,NA,178.0,76.0,60.0,89.0
Bianca Porcelli,https://www.fashionmodeldirectory.com/models/bianca_porcelli/,Spanish,1978,178.0,87.0,62.0,93.0
Paulina Porizkova,https://www.fashionmodeldirectory.com/models/paulina_porizkova/,Czech,April 9 1965,181.5,86.5,63.5,89.0
Sophie Porley,https://www.fashionmodeldirectory.com/models/sophie_porley/,British (English),NA,177.0,81.0,68.5,94.0
Maria Port,https://www.fashionmodeldirectory.com/models/maria_port/,Estonian,"June 9, 1989",175.5,81.0,58.5,89.0
Nina Porter,https://www.fashionmodeldirectory.com/models/nina_porter/,British (English),1994,175.0,76.0,58.0,86.0
Morgan Porter,https://www.fashionmodeldirectory.com/models/morgan_porter/,British,NA,177.0,75.0,61.0,86.4
Lisa Porter,https://www.fashionmodeldirectory.com/models/lisa_porter/,Canadian,NA,173.0,84.0,64.0,87.0
Fo Porter,https://www.fashionmodeldirectory.com/models/fo_porter/,American,NA,173.0,86.0,64.0,91.0
Rhianna Porter,https://www.fashionmodeldirectory.com/models/rhianna_porter/,Australian,NA,178.0,81.0,64.0,89.0
Minerva Portillo,https://www.fashionmodeldirectory.com/models/minerva_portillo/,Spanish,"September 21, 1981",173.0,86.5,59.5,89.0
Ania Porzuczek,https://www.fashionmodeldirectory.com/models/ania_porzuczek/,Polish,March 1991,179.0,82.0,63.0,90.0
Veronika Pospisilova,https://www.fashionmodeldirectory.com/models/veronika_pospisilova/,Czech,1981,180.0,85.0,59.5,89.0
Lydia Possner,https://www.fashionmodeldirectory.com/models/lydia_possner/,German,NA,178.0,87.5,59.5,90.0
Amy Post,https://www.fashionmodeldirectory.com/models/amy_post/,Dutch,"April 8, 1993",175.0,79.0,58.0,86.0
Annemara Post,https://www.fashionmodeldirectory.com/models/annemara_post/,Dutch,"October 1, 1993",178.0,79.0,61.0,88.0
Chanel Margaux Postrel,https://www.fashionmodeldirectory.com/models/chanel+margaux_postrel/,American,NA,174.0,81.3,61.0,89.0
Elena Potapova,https://www.fashionmodeldirectory.com/models/elena_potapova/,Russian,December 30 1982,178.0,85.0,60.0,88.0
Polina Pototskaja,https://www.fashionmodeldirectory.com/models/polina_pototskaja/,Estonian,NA,181.0,81.0,59.0,89.0
Thais Potratz,https://www.fashionmodeldirectory.com/models/thais_potratz/,Brazilian,NA,177.0,84.0,63.0,89.0
Suzanne Pots,https://www.fashionmodeldirectory.com/models/suzanne_pots/,Dutch,NA,174.0,85.0,60.0,87.0
Jessica Pott,https://www.fashionmodeldirectory.com/models/jessica_pott/,Brazilian,NA,175.0,86.0,61.0,86.0
Clara Potter,https://www.fashionmodeldirectory.com/models/clara_potter/,British (English),NA,176.0,75.0,59.0,86.0
Kate Potter,https://www.fashionmodeldirectory.com/models/kate_potter/,American,NA,173.0,80.0,61.0,88.0
Nicole Poturalski,https://www.fashionmodeldirectory.com/models/nicole_poturalski/,German,NA,175.0,84.0,58.0,86.0
Annabelle Pouilly,https://www.fashionmodeldirectory.com/models/annabelle_pouilly/,French,NA,174.0,83.0,63.0,89.0
Amandine Pouilly,https://www.fashionmodeldirectory.com/models/amandine_pouilly/,French,NA,178.0,84.0,61.0,88.0
Alizee Poulicek,https://www.fashionmodeldirectory.com/models/alizee_poulicek/,Belgian,June 26 1987,174.0,85.0,62.0,90.0
Anais Pouliot,https://www.fashionmodeldirectory.com/models/anais_pouliot/,Canadian,1991,178.0,86.0,62.0,89.0
Majken Poulsen,https://www.fashionmodeldirectory.com/models/majken_poulsen/,Danish,June 7,175.0,91.0,66.0,91.0
Katherine Poulton,https://www.fashionmodeldirectory.com/models/katherine_poulton/,Australian,NA,175.5,86.5,61.0,89.0
Jasmine Poulton,https://www.fashionmodeldirectory.com/models/jasmine_poulton/,British (English),NA,180.0,81.0,59.0,84.0
Rachel Pouwer,https://www.fashionmodeldirectory.com/models/rachel_pouwer/,Dutch,"March 3, 1993",175.0,81.0,61.0,89.0
Marie Powell,https://www.fashionmodeldirectory.com/models/marie_powell/,American,NA,180.0,86.5,61.0,89.0
Sarah Powell,https://www.fashionmodeldirectory.com/models/sarah_powell/,Canadian,NA,175.0,85.0,60.0,88.0
Amya Powell,https://www.fashionmodeldirectory.com/models/amya_powell/,American,NA,180.0,80.0,62.0,85.0
Ashton Powers,https://www.fashionmodeldirectory.com/models/ashton_powers/,American,"August 2, 1994",175.0,79.0,59.0,87.0
Lana Pozhidaeva,https://www.fashionmodeldirectory.com/models/lana_pozhidaeva/,Russian,NA,179.0,84.0,58.0,86.0
Tânia Pozzebom,https://www.fashionmodeldirectory.com/models/t%c3%a2nia_pozzebom/,Brazilian,February 16 1988,180.5,86.5,61.0,91.5
Alessandra Pozzi,https://www.fashionmodeldirectory.com/models/alessandra_pozzi/,French,January 10,173.0,83.0,60.0,88.0
Alessio Pozzi,https://www.fashionmodeldirectory.com/models/alessio_pozzi/,Italian,"August 29, 1995",189.0,102.0,82.0,105.0
Anita Pozzo,https://www.fashionmodeldirectory.com/models/anita_pozzo/,Brazilian,NA,180.0,84.0,64.0,90.0
Diya Prabhakar,https://www.fashionmodeldirectory.com/models/diya_prabhakar/,Singaporean,NA,180.0,80.0,62.0,89.0
Barbora Pracharova,https://www.fashionmodeldirectory.com/models/barbora_pracharova/,Czech,NA,179.0,84.0,61.0,89.0
Fernanda Prada,https://www.fashionmodeldirectory.com/models/fernanda_prada/,Brazilian,NA,174.0,82.0,62.0,90.0
Rebeca Prado,https://www.fashionmodeldirectory.com/models/rebeca_prado/,Brazilian,NA,180.0,79.0,61.0,89.0
Paula Prado,https://www.fashionmodeldirectory.com/models/paula_prado/,Brazilian,NA,179.0,90.0,68.0,91.0
Lone Praesto,https://www.fashionmodeldirectory.com/models/lone_praesto/,Swedish,"August 21, 1997",177.0,81.0,59.0,89.0
Nike Praesto Nordstrom,https://www.fashionmodeldirectory.com/models/nike_praesto+nordstrom/,Swedish,"August 21, 1997",175.0,78.0,63.0,88.0
Lorena Prain,https://www.fashionmodeldirectory.com/models/lorena_prain/,Spanish,NA,176.0,84.0,62.0,90.0
Lyra Pramuk,https://www.fashionmodeldirectory.com/models/lyra_pramuk/,German,NA,180.0,90.0,60.0,90.0
Esther Prat,https://www.fashionmodeldirectory.com/models/esther_prat/,Spanish,NA,175.0,88.0,63.0,92.0
Anne-Lise Prat,https://www.fashionmodeldirectory.com/models/anne-lise_prat/,French,NA,176.5,85.0,58.0,86.5
Carol Prates,https://www.fashionmodeldirectory.com/models/carol_prates/,Brazilian,NA,178.0,86.0,61.0,91.0
Julia Pratt,https://www.fashionmodeldirectory.com/models/julia_pratt/,Polish,NA,175.0,78.0,59.0,86.0
Ashika Pratt,https://www.fashionmodeldirectory.com/models/ashika_pratt/,New Zealander,April 26 1990,173.0,81.0,63.0,91.0
Tori Praver,https://www.fashionmodeldirectory.com/models/tori_praver/,American,1986,180.0,86.0,68.0,91.0
Kelly Prehn,https://www.fashionmodeldirectory.com/models/kelly_prehn/,British (English),August 26 1988,175.5,86.5,61.0,86.5
Alina Preiss,https://www.fashionmodeldirectory.com/models/alina_preiss/,German,NA,177.0,80.0,60.0,89.0
Joanna Preiss,https://www.fashionmodeldirectory.com/models/joanna_preiss/,French,1973,173.0,81.0,61.0,86.5
Naomi Preizler,https://www.fashionmodeldirectory.com/models/naomi_preizler/,Argentinian,"October 12, 1991",180.0,81.0,61.0,89.0
Martina Prekopova,https://www.fashionmodeldirectory.com/models/martina_prekopova/,Slovakian,NA,170.0,82.0,56.0,85.0
Shivaruby Premkanthan,https://www.fashionmodeldirectory.com/models/shivaruby_premkanthan/,British,NA,180.0,78.7,60.0,86.4
Helena Prestes,https://www.fashionmodeldirectory.com/models/helena_prestes/,Brazilian,NA,179.0,81.0,61.0,87.0
Edwina Preston,https://www.fashionmodeldirectory.com/models/edwina_preston/,Chinese,NA,170.0,81.0,59.0,88.0
Liv Pribus,https://www.fashionmodeldirectory.com/models/liv_pribus/,Hungarian,NA,174.0,78.0,59.0,87.0
Letecia Price,https://www.fashionmodeldirectory.com/models/letecia_price/,Australian,NA,178.0,79.0,62.0,86.5
Julia Price,https://www.fashionmodeldirectory.com/models/julia_price/,American,NA,177.0,81.0,62.0,89.0
Chloe Pridham,https://www.fashionmodeldirectory.com/models/chloe_pridham/,British (English),May 5,178.0,81.0,61.0,89.0
Cassi Priestley,https://www.fashionmodeldirectory.com/models/cassi_priestley/,American,NA,179.0,79.0,58.0,86.0
Angela Prieto,https://www.fashionmodeldirectory.com/models/angela_prieto/,Chilean,NA,174.0,86.5,59.5,89.0
Elodia Prieto,https://www.fashionmodeldirectory.com/models/elodia_prieto/,French,NA,179.0,80.0,61.0,87.0
Carla Prieto,https://www.fashionmodeldirectory.com/models/carla_prieto/,Dominican,NA,183.0,86.5,61.0,89.0
Maythe Prieto,https://www.fashionmodeldirectory.com/models/maythe_prieto/,Spanish,1989,178.0,81.0,62.0,87.5
Pia Priewe,https://www.fashionmodeldirectory.com/models/pia_priewe/,German,NA,177.0,77.0,61.0,87.0
Jennifer Priez,https://www.fashionmodeldirectory.com/models/jennifer_priez/,French,NA,177.0,89.0,62.0,90.0
Nadine Prigge,https://www.fashionmodeldirectory.com/models/nadine_prigge/,German,NA,179.0,90.0,60.0,90.0
Daria Primakova,https://www.fashionmodeldirectory.com/models/daria_primakova/,Russian,NA,180.5,86.5,62.0,89.0
Nour Prims,https://www.fashionmodeldirectory.com/models/nour_prims/,Spanish,NA,189.0,86.0,66.0,87.0
Natasha Prince,https://www.fashionmodeldirectory.com/models/natasha_prince/,British,June 20 1987,174.0,84.0,58.5,86.5
Valery Prince,https://www.fashionmodeldirectory.com/models/valery_prince/,American,NA,180.0,84.0,58.0,86.0
Rachal Prince,https://www.fashionmodeldirectory.com/models/rachal_prince/,American,NA,178.0,86.5,61.0,89.0
Marquita Pring,https://www.fashionmodeldirectory.com/models/marquita_pring/,American,"July 19, 1990",180.0,92.0,82.0,112.0
Behati Prinsloo,https://www.fashionmodeldirectory.com/models/behati_prinsloo/,Namibian,May 16 1989,178.0,81.0,62.0,87.0
Jenny Prinz,https://www.fashionmodeldirectory.com/models/jenny_prinz/,German,4 July,175.0,89.0,61.0,90.0
Adit Priscilla,https://www.fashionmodeldirectory.com/models/adit_priscilla/,Sudanese,NA,180.0,78.0,60.0,85.0
Sydney Proctor,https://www.fashionmodeldirectory.com/models/sydney_proctor/,American,NA,182.0,84.0,62.0,87.5
Carmen Prodan,https://www.fashionmodeldirectory.com/models/carmen_prodan/,Romanian,November 14 1981,178.0,88.0,60.0,90.0
Cerelina Proesl,https://www.fashionmodeldirectory.com/models/cerelina_proesl/,American,NA,175.0,81.0,60.0,87.0
Irina Proferenko,https://www.fashionmodeldirectory.com/models/irina_proferenko/,Kazakhstani,1983,179.0,87.5,60.0,90.0
Anna Proffitt,https://www.fashionmodeldirectory.com/models/anna_proffitt/,American,NA,180.0,79.0,60.0,88.0
Nadia Prohic,https://www.fashionmodeldirectory.com/models/nadia_prohic/,Swiss,February 6 1992,177.0,85.0,59.0,90.0
Olesya Prokopiv,https://www.fashionmodeldirectory.com/models/olesya_prokopiv/,Russian,"July 22, 1988",166.0,85.0,60.0,87.0
Zosia Prominska,https://www.fashionmodeldirectory.com/models/zosia_prominska/,Polish,June 7th 1985,176.5,84.0,58.5,89.0
Nina Pronk,https://www.fashionmodeldirectory.com/models/nina_pronk/,Dutch,NA,180.0,79.0,59.0,85.0
Jovana Prosenik,https://www.fashionmodeldirectory.com/models/jovana_prosenik/,Serbian,NA,174.0,86.5,61.0,89.0
Oxana Proskalovich,https://www.fashionmodeldirectory.com/models/oxana_proskalovich/,Russian,NA,180.0,82.0,60.0,89.0
David Prost,https://www.fashionmodeldirectory.com/models/david_prost/,German,NA,181.0,82.0,67.0,89.0
Angel Prost,https://www.fashionmodeldirectory.com/models/angel_prost/,American,NA,183.0,81.0,66.0,89.0
Carolyn Proteau,https://www.fashionmodeldirectory.com/models/carolyn_proteau/,Canadian,NA,180.0,80.0,60.0,89.0
Andrea Prouzova,https://www.fashionmodeldirectory.com/models/andrea_prouzova/,Czech,October 24,172.0,80.0,58.0,85.0
Isabella Provaas,https://www.fashionmodeldirectory.com/models/isabella_provaas/,Dutch,NA,180.0,84.0,65.0,90.0
Michelli Provensi,https://www.fashionmodeldirectory.com/models/michelli_provensi/,Brazilian,"August 11, 1989",176.5,80.0,58.0,87.5
Elena Prudka,https://www.fashionmodeldirectory.com/models/elena_prudka/,Czech,1994,178.0,84.0,61.0,87.0
Maryna Prudnikova,https://www.fashionmodeldirectory.com/models/maryna_prudnikova/,Belarusian,November 26,175.0,81.0,60.0,89.0
Shea Prueger,https://www.fashionmodeldirectory.com/models/shea_prueger/,American,NA,178.0,82.0,58.0,84.0
Lidia Prus,https://www.fashionmodeldirectory.com/models/lidia_prus/,Polish,NA,177.0,80.0,58.5,89.0
Zuzana Pryponova,https://www.fashionmodeldirectory.com/models/zuzana_pryponova/,Slovakian,NA,177.0,90.0,62.0,92.0
Karyna Prysmakova,https://www.fashionmodeldirectory.com/models/karyna_prysmakova/,Belarusian,NA,178.0,79.0,58.0,88.0
Antonia Przedpelska,https://www.fashionmodeldirectory.com/models/antonia_przedpelska/,Polish,NA,177.0,78.0,59.0,86.0
Antonia Przedpelski,https://www.fashionmodeldirectory.com/models/antonia_przedpelski/,Polish,NA,175.0,75.0,60.0,87.0
Suzana Przulj,https://www.fashionmodeldirectory.com/models/suzana_przulj/,Croatian,NA,178.0,75.0,59.0,87.0
Camila Przybycien,https://www.fashionmodeldirectory.com/models/camila_przybycien/,Brazilian,NA,174.0,85.0,64.0,88.0
Roza Przybysz,https://www.fashionmodeldirectory.com/models/roza_przybysz/,British (English),NA,178.0,82.0,61.0,86.0
Dominika Pstrosova,https://www.fashionmodeldirectory.com/models/dominika_pstrosova/,Czech,28 June 1986,180.0,88.0,61.0,89.0
Daria Ptitsyna,https://www.fashionmodeldirectory.com/models/daria_ptitsyna/,Russian,November 17 1979,176.5,84.0,60.0,89.0
Caterina Pucci,https://www.fashionmodeldirectory.com/models/caterina_pucci/,Italian,1988,175.5,81.0,61.0,89.0
Tamara Toma Puchkova,https://www.fashionmodeldirectory.com/models/tamara+toma_puchkova/,Russian,NA,177.0,77.0,58.0,88.0
Ilze Puga,https://www.fashionmodeldirectory.com/models/ilze_puga/,Latvian,NA,178.0,79.0,59.0,86.0
Jennifer Pugh,https://www.fashionmodeldirectory.com/models/jennifer_pugh/,American,17 February 1987,178.0,85.0,58.0,85.0
Talytha Pugliesi,https://www.fashionmodeldirectory.com/models/talytha_pugliesi/,Brazilian,February 25 1980,178.0,85.0,61.0,86.5
Margarita Pugovka,https://www.fashionmodeldirectory.com/models/margarita_pugovka/,Latvian,NA,175.0,78.0,60.0,88.0
Simona Puidokaite,https://www.fashionmodeldirectory.com/models/simona_puidokaite/,Lithuanian,NA,180.0,80.0,59.0,89.0
Agnieszka Pulapa,https://www.fashionmodeldirectory.com/models/agnieszka_pulapa/,Polish,NA,180.0,80.0,58.0,89.0
Polett Pulay,https://www.fashionmodeldirectory.com/models/polett_pulay/,Hungarian,May 11,179.0,84.0,60.0,90.0
Asia Pulco,https://www.fashionmodeldirectory.com/models/asia_pulco/,Polish,1986,180.5,84.0,58.5,87.5
Megan Puleri,https://www.fashionmodeldirectory.com/models/megan_puleri/,American,"14th May, 1997",178.0,77.0,59.0,86.0
Xara Giulia Pullens-de Wit,https://www.fashionmodeldirectory.com/models/xara+giulia_pullens-de+wit/,Dutch,NA,179.0,78.0,60.0,88.0
Nicole Pulliam,https://www.fashionmodeldirectory.com/models/nicole_pulliam/,American,NA,173.0,86.0,70.0,92.0
Aria Pullman,https://www.fashionmodeldirectory.com/models/aria_pullman/,American,NA,175.0,86.0,61.0,89.0
Filippo Pulze,https://www.fashionmodeldirectory.com/models/filippo_pulze/,Italian,NA,190.0,97.0,76.0,97.0
Sophie Pumfrett,https://www.fashionmodeldirectory.com/models/sophie_pumfrett/,British (English),NA,175.0,81.0,63.0,91.0
Kristyna Pumprlova,https://www.fashionmodeldirectory.com/models/kristyna_pumprlova/,Czech,July 29 1994,175.0,84.0,61.0,90.0
Sophia Puncochar,https://www.fashionmodeldirectory.com/models/sophia_puncochar/,Czech,NA,176.0,86.0,60.0,90.0
Anahi Irina Puntin,https://www.fashionmodeldirectory.com/models/anahi+irina_puntin/,Argentinian,NA,178.0,76.0,58.5,84.0
Anniina Puonti,https://www.fashionmodeldirectory.com/models/anniina_puonti/,Finnish,NA,175.0,88.0,62.0,91.0
Puppe Pupo Perez,https://www.fashionmodeldirectory.com/models/puppe_pupo+perez/,Cuban,NA,175.0,75.0,58.0,85.0
Bevery Pure,https://www.fashionmodeldirectory.com/models/bevery_pure/,American,NA,180.0,81.0,61.0,86.5
Alina Puscau,https://www.fashionmodeldirectory.com/models/alina_puscau/,Romanian,NA,176.5,86.5,61.0,86.5
Katya Pushkina,https://www.fashionmodeldirectory.com/models/katya_pushkina/,Russian,May 2,176.0,80.0,59.5,90.0
Lilla Pusok,https://www.fashionmodeldirectory.com/models/lilla_pusok/,Hungarian,"August 6, 1993",174.0,78.0,59.5,87.5
Vilma Putriute,https://www.fashionmodeldirectory.com/models/vilma_putriute/,Lithuanian,"October 10, 1991",179.0,83.0,60.0,90.0
Hanna Putz,https://www.fashionmodeldirectory.com/models/hanna_putz/,Austrian,NA,175.5,80.0,59.5,87.5
Antoine Puylaert,https://www.fashionmodeldirectory.com/models/antoine_puylaert/,Dutch,NA,188.0,91.0,75.0,91.0
Tanya Pylavets,https://www.fashionmodeldirectory.com/models/tanya_pylavets/,Israeli,NA,180.0,90.0,60.0,90.0
Amber Pyper,https://www.fashionmodeldirectory.com/models/amber_pyper/,Canadian,December 25 1992,173.0,86.0,63.0,89.0
Kirsi Pyrhonen,https://www.fashionmodeldirectory.com/models/kirsi_pyrhonen/,Finnish,December 12 1993,182.0,82.0,63.0,90.0
Kasia Pysiak,https://www.fashionmodeldirectory.com/models/kasia_pysiak/,Polish,August 13,180.0,85.0,62.0,89.0
Arielle Pytka,https://www.fashionmodeldirectory.com/models/arielle_pytka/,American,1990,182.0,82.0,60.0,88.0
Anna Pytka,https://www.fashionmodeldirectory.com/models/anna_pytka/,Polish,NA,178.0,79.0,59.5,85.0
Gao Qi,https://www.fashionmodeldirectory.com/models/gao_qi/,Chinese,NA,179.0,77.0,59.0,88.0
Shao Qing,https://www.fashionmodeldirectory.com/models/shao_qing/,Chinese,NA,180.0,77.0,57.0,88.0
Feng Qisi,https://www.fashionmodeldirectory.com/models/feng_qisi/,Chinese,NA,177.0,79.0,59.0,88.0
Avumile Qongqo,https://www.fashionmodeldirectory.com/models/avumile_qongqo/,South African,NA,180.0,81.0,61.0,93.0
Kwakho Qongqo,https://www.fashionmodeldirectory.com/models/kwakho_qongqo/,South African,NA,176.0,86.5,66.0,92.5
Margaret Qualley,https://www.fashionmodeldirectory.com/models/margaret_qualley/,American,NA,175.0,83.0,60.0,86.0
Tao Quan,https://www.fashionmodeldirectory.com/models/tao_quan/,Chinese,NA,178.0,77.0,58.0,88.0
Cipriana Quann,https://www.fashionmodeldirectory.com/models/cipriana_quann/,American,NA,178.0,86.5,61.0,89.0
Grace Quaye,https://www.fashionmodeldirectory.com/models/grace_quaye/,Ghanaian,NA,180.0,81.0,58.5,86.5
Dennis Quaye,https://www.fashionmodeldirectory.com/models/dennis_quaye/,Ghanaian,NA,187.0,81.0,74.0,84.0
Grace Quealy,https://www.fashionmodeldirectory.com/models/grace_quealy/,Australian,NA,183.0,81.0,64.0,95.0
Bruna Queiroz,https://www.fashionmodeldirectory.com/models/bruna_queiroz/,Brazilian,NA,178.0,74.0,60.0,87.0
Lilian Queiroz,https://www.fashionmodeldirectory.com/models/lilian_queiroz/,Brazilian,NA,180.0,89.0,60.0,91.0
Gemmy Quelliz,https://www.fashionmodeldirectory.com/models/gemmy_quelliz/,Dominican,1991,174.0,81.0,59.0,87.0
Sacha Quenby,https://www.fashionmodeldirectory.com/models/sacha_quenby/,British (English),NA,178.0,75.0,59.5,87.5
Melina Querel,https://www.fashionmodeldirectory.com/models/melina_querel/,Canadian,"August 2, 1992",178.0,91.5,73.5,104.0
Izzy Quevenard,https://www.fashionmodeldirectory.com/models/izzy_quevenard/,French,NA,174.0,85.0,58.0,87.0
Stephanie Quezada,https://www.fashionmodeldirectory.com/models/stephanie_quezada/,American,NA,177.0,76.0,58.0,84.0
Maggie Quigley,https://www.fashionmodeldirectory.com/models/maggie_quigley/,American,May 22 1980,172.0,86.5,61.0,86.5
Colleen Quigley,https://www.fashionmodeldirectory.com/models/colleen_quigley/,American,1992,175.5,86.5,58.5,86.5
Teddy Quinlivan,https://www.fashionmodeldirectory.com/models/teddy_quinlivan/,American,NA,180.0,82.0,59.0,86.0
Morgan Quinn,https://www.fashionmodeldirectory.com/models/morgan_quinn/,American,NA,178.0,84.0,61.0,87.5
Brandi Quiñones,https://www.fashionmodeldirectory.com/models/brandi_qui%c3%b1ones/,American,January 25 1977,176.5,86.5,58.0,88.0
Martina Quintana,https://www.fashionmodeldirectory.com/models/martina_quintana/,Spanish,NA,179.0,84.0,60.0,91.0
Talisa Quirk,https://www.fashionmodeldirectory.com/models/talisa_quirk/,Australian,NA,180.0,78.0,62.0,88.0
Claire Quirk,https://www.fashionmodeldirectory.com/models/claire_quirk/,Australian,NA,180.0,86.5,61.0,89.0
Jennae Quisenberry,https://www.fashionmodeldirectory.com/models/jennae_quisenberry/,American,NA,176.0,84.0,61.0,88.0
Audrey Quock,https://www.fashionmodeldirectory.com/models/audrey_quock/,American,NA,178.0,86.5,63.5,89.0
Xian Quon,https://www.fashionmodeldirectory.com/models/xian_quon/,American,NA,175.0,89.0,63.0,89.0
Alena Alyona R,https://www.fashionmodeldirectory.com/models/alena+alyona_r/,Russian,NA,178.0,83.0,63.0,91.0
Liza R.,https://www.fashionmodeldirectory.com/models/liza_r./,Russian,NA,175.0,74.5,56.5,88.5
Jett R.,https://www.fashionmodeldirectory.com/models/jett_r./,American,NA,178.0,77.0,56.0,82.0
Sophia Raafat,https://www.fashionmodeldirectory.com/models/sophia_raafat/,Irish,1978,175.0,86.0,63.5,86.0
Eliisa Raats,https://www.fashionmodeldirectory.com/models/eliisa_raats/,Estonian,NA,173.0,84.0,61.0,86.5
Gabriela Rabelo,https://www.fashionmodeldirectory.com/models/gabriela_rabelo/,Brazilian,NA,172.0,80.0,58.0,88.0
Maria Racheva,https://www.fashionmodeldirectory.com/models/maria_racheva/,Bulgarian,NA,175.5,79.0,59.5,89.0
Anna Rachford,https://www.fashionmodeldirectory.com/models/anna_rachford/,American,September 3 1985,175.0,86.0,59.0,86.0
Aleksandra Racic,https://www.fashionmodeldirectory.com/models/aleksandra_racic/,Serbian,NA,177.0,75.0,59.0,86.0
Amelia Racine,https://www.fashionmodeldirectory.com/models/amelia_racine/,Canadian,NA,170.0,86.0,64.0,89.0
Jana Rackova,https://www.fashionmodeldirectory.com/models/jana_rackova/,Czech,July 1989,180.0,86.5,63.5,89.0
Dagmara Raczynska,https://www.fashionmodeldirectory.com/models/dagmara_raczynska/,Polish,NA,178.0,86.0,61.0,89.0
Stephanie Rad,https://www.fashionmodeldirectory.com/models/stephanie_rad/,British (English),November 16,180.0,79.0,61.0,88.0
Millie Radakovic,https://www.fashionmodeldirectory.com/models/millie_radakovic/,British (English),NA,178.0,79.0,60.0,88.0
Ludmilla Radchenko,https://www.fashionmodeldirectory.com/models/ludmilla_radchenko/,Russian,11 November 1978,174.0,89.0,61.0,89.0
Melinda Rader,https://www.fashionmodeldirectory.com/models/melinda_rader/,American,March 7,179.0,86.0,61.0,88.0
Iva Radetic,https://www.fashionmodeldirectory.com/models/iva_radetic/,Croatian,"April 15, 1992",175.0,83.0,62.0,89.0
Dijana Radetic,https://www.fashionmodeldirectory.com/models/dijana_radetic/,Serbian,NA,180.0,83.0,60.0,89.0
